,date,conf,hourly,ww,t,nbas,vacances_zone_c,bank_days,strike_rate
8246,8/10/2021 14:00,0,0,8,23.9,5,1,0,0
8247,8/10/2021 15:00,0,0,25,24.3,5,1,0,0
8248,8/10/2021 16:00,0,0,2,24.3,5,1,0,0
8249,8/10/2021 17:00,0,0,2,24.3,5,1,0,0
8250,8/10/2021 18:00,0,0,3,22.9,7,1,0,0
8251,8/10/2021 19:00,0,0,2,22.9,7,1,0,0
8252,8/10/2021 20:00,0,0,2,22.9,7,1,0,0
8253,8/10/2021 21:00,0,0,1,20.7,5,1,0,0
8254,8/10/2021 22:00,0,0,1,20.7,5,1,0,0
8255,8/10/2021 23:00,0,0,1,20.7,5,1,0,0
8256,8/11/2021 0:00,0,0,1,18.2,3,1,0,0
8257,8/11/2021 1:00,0,0,0,18.2,3,1,0,0
8258,8/11/2021 2:00,0,0,0,18.2,3,1,0,0
8259,8/11/2021 3:00,0,0,1,16.5,0,1,0,0
8260,8/11/2021 4:00,0,0,1,16.5,0,1,0,0
8261,8/11/2021 5:00,0,0,1,16.5,0,1,0,0
8262,8/11/2021 6:00,0,0,1,16.8,3,1,0,0
8263,8/11/2021 7:00,0,0,1,16.8,3,1,0,0
8264,8/11/2021 8:00,0,0,1,16.8,3,1,0,0
8265,8/11/2021 9:00,0,0,1,22.7,3,1,0,0
8266,8/11/2021 10:00,0,0,2,22.7,3,1,0,0
8267,8/11/2021 11:00,0,0,2,22.7,3,1,0,0
8268,8/11/2021 12:00,0,0,3,25.9,3,1,0,0
8269,8/11/2021 13:00,0,0,0,25.9,3,1,0,0
8270,8/11/2021 14:00,0,0,0,25.9,3,1,0,0
8271,8/11/2021 15:00,0,0,3,27,2,1,0,0
8272,8/11/2021 16:00,0,0,2,27,2,1,0,0
8273,8/11/2021 17:00,0,0,2,27,2,1,0,0
8274,8/11/2021 18:00,0,0,1,25.1,0,1,0,0
8275,8/11/2021 19:00,0,0,2,25.1,0,1,0,0
8276,8/11/2021 20:00,0,0,2,25.1,0,1,0,0
8277,8/11/2021 21:00,0,0,2,21.2,0,1,0,0
8278,8/11/2021 22:00,0,0,0,21.2,0,1,0,0
8279,8/11/2021 23:00,0,0,0,21.2,0,1,0,0
8280,8/12/2021 0:00,0,0,2,17.2,0,1,0,0
8281,8/12/2021 1:00,0,0,1,17.2,0,1,0,0
8282,8/12/2021 2:00,0,0,1,17.2,0,1,0,0
8283,8/12/2021 3:00,0,0,3,15.3,0,1,0,0
8284,8/12/2021 4:00,0,0,2,15.3,0,1,0,0
8285,8/12/2021 5:00,0,0,2,15.3,0,1,0,0
8286,8/12/2021 6:00,0,0,1,17.9,2,1,0,0
8287,8/12/2021 7:00,0,0,2,17.9,2,1,0,0
8288,8/12/2021 8:00,0,0,2,17.9,2,1,0,0
8289,8/12/2021 9:00,0,0,1,23.2,0,1,0,0
8290,8/12/2021 10:00,0,0,2,23.2,0,1,0,0
8291,8/12/2021 11:00,0,0,2,23.2,0,1,0,0
8292,8/12/2021 12:00,0,0,1,28.8,1,1,0,0
8293,8/12/2021 13:00,0,0,0,28.8,1,1,0,0
8294,8/12/2021 14:00,0,0,0,28.8,1,1,0,0
8295,8/12/2021 15:00,0,0,1,30.5,3,1,0,0
8296,8/12/2021 16:00,0,0,0,30.5,3,1,0,0
8297,8/12/2021 17:00,0,0,0,30.5,3,1,0,0
8298,8/12/2021 18:00,0,0,1,29.5,1,1,0,0
8299,8/12/2021 19:00,0,0,0,29.5,1,1,0,0
8300,8/12/2021 20:00,0,0,0,29.5,1,1,0,0
8301,8/12/2021 21:00,0,0,3,24.7,3,1,0,0
8302,8/12/2021 22:00,0,0,0,24.7,3,1,0,0
8303,8/12/2021 23:00,0,0,0,24.7,3,1,0,0
8304,8/13/2021 0:00,0,0,2,20.6,0,1,0,0
8305,8/13/2021 1:00,0,0,0,20.6,0,1,0,0
8306,8/13/2021 2:00,0,0,0,20.6,0,1,0,0
8307,8/13/2021 3:00,0,0,3,17.3,0,1,0,0
8308,8/13/2021 4:00,0,0,2,17.3,0,1,0,0
8309,8/13/2021 5:00,0,0,2,17.3,0,1,0,0
8310,8/13/2021 6:00,0,0,3,18,5,1,0,0
8311,8/13/2021 7:00,0,0,0,18,5,1,0,0
8312,8/13/2021 8:00,0,0,0,18,5,1,0,0
8313,8/13/2021 9:00,0,0,2,22.8,0,1,0,0
8314,8/13/2021 10:00,0,0,0,22.8,0,1,0,0
8315,8/13/2021 11:00,0,0,0,22.8,0,1,0,0
8316,8/13/2021 12:00,0,0,2,26.8,2,1,0,0
8317,8/13/2021 13:00,0,0,0,26.8,2,1,0,0
8318,8/13/2021 14:00,0,0,0,26.8,2,1,0,0
8319,8/13/2021 15:00,0,0,2,29,2,1,0,0
8320,8/13/2021 16:00,0,0,0,29,2,1,0,0
8321,8/13/2021 17:00,0,0,0,29,2,1,0,0
8322,8/13/2021 18:00,0,0,1,27.8,0,1,0,0
8323,8/13/2021 19:00,0,0,0,27.8,0,1,0,0
8324,8/13/2021 20:00,0,0,0,27.8,0,1,0,0
8325,8/13/2021 21:00,0,0,2,22.7,0,1,0,0
8326,8/13/2021 22:00,0,0,0,22.7,0,1,0,0
8327,8/13/2021 23:00,0,0,0,22.7,0,1,0,0
8328,8/14/2021 0:00,0,0,2,18.7,0,1,0,0
8329,8/14/2021 1:00,0,0,0,18.7,0,1,0,0
8330,8/14/2021 2:00,0,0,0,18.7,0,1,0,0
8331,8/14/2021 3:00,0,0,1,16.6,0,1,0,0
8332,8/14/2021 4:00,0,0,0,16.6,0,1,0,0
8333,8/14/2021 5:00,0,0,0,16.6,0,1,0,0
8334,8/14/2021 6:00,0,0,2,17.7,0,1,0,0
8335,8/14/2021 7:00,0,0,0,17.7,0,1,0,0
8336,8/14/2021 8:00,0,0,0,17.7,0,1,0,0
8337,8/14/2021 9:00,0,0,2,23.4,0,1,0,0
8338,8/14/2021 10:00,0,0,0,23.4,0,1,0,0
8339,8/14/2021 11:00,0,0,0,23.4,0,1,0,0
8340,8/14/2021 12:00,0,0,2,26.6,0,1,0,0
8341,8/14/2021 13:00,0,0,0,26.6,0,1,0,0
8342,8/14/2021 14:00,0,0,0,26.6,0,1,0,0
8343,8/14/2021 15:00,0,0,0,29.9,0,1,0,0
8344,8/14/2021 16:00,0,0,0,29.9,0,1,0,0
8345,8/14/2021 17:00,0,0,0,29.9,0,1,0,0
8346,8/14/2021 18:00,0,0,2,28.1,0,1,0,0
8347,8/14/2021 19:00,0,0,0,28.1,0,1,0,0
8348,8/14/2021 20:00,0,0,0,28.1,0,1,0,0
8349,8/14/2021 21:00,0,0,2,23.3,0,1,0,0
8350,8/14/2021 22:00,0,0,0,23.3,0,1,0,0
8351,8/14/2021 23:00,0,0,0,23.3,0,1,0,0
8352,8/15/2021 0:00,0,0,2,18.3,0,1,1,0
8353,8/15/2021 1:00,0,0,0,18.3,0,1,1,0
8354,8/15/2021 2:00,0,0,0,18.3,0,1,1,0
8355,8/15/2021 3:00,0,0,2,16.5,0,1,1,0
8356,8/15/2021 4:00,0,0,0,16.5,0,1,1,0
8357,8/15/2021 5:00,0,0,0,16.5,0,1,1,0
8358,8/15/2021 6:00,0,0,1,19,0,1,1,0
8359,8/15/2021 7:00,0,0,2,19,0,1,1,0
8360,8/15/2021 8:00,0,0,2,19,0,1,1,0
8361,8/15/2021 9:00,0,0,2,26,0,1,1,0
8362,8/15/2021 10:00,0,0,2,26,0,1,1,0
8363,8/15/2021 11:00,0,0,2,26,0,1,1,0
8364,8/15/2021 12:00,0,0,1,29.7,1,1,1,0
8365,8/15/2021 13:00,0,0,1,29.7,1,1,1,0
8366,8/15/2021 14:00,0,0,1,29.7,1,1,1,0
8367,8/15/2021 15:00,0,0,1,30.4,4,1,1,0
8368,8/15/2021 16:00,0,0,0,30.4,4,1,1,0
8369,8/15/2021 17:00,0,0,0,30.4,4,1,1,0
8370,8/15/2021 18:00,0,0,1,26.8,1,1,1,0
8371,8/15/2021 19:00,0,0,0,26.8,1,1,1,0
8372,8/15/2021 20:00,0,0,0,26.8,1,1,1,0
8373,8/15/2021 21:00,0,0,3,20.1,3,1,1,0
8374,8/15/2021 22:00,0,0,2,20.1,3,1,1,0
8375,8/15/2021 23:00,0,0,2,20.1,3,1,1,0
8376,8/16/2021 0:00,0,0,3,19,7,1,0,0
8377,8/16/2021 1:00,0,0,2,19,7,1,0,0
8378,8/16/2021 2:00,0,0,2,19,7,1,0,0
8379,8/16/2021 3:00,0,0,1,17.9,7,1,0,0
8380,8/16/2021 4:00,0,0,2,17.9,7,1,0,0
8381,8/16/2021 5:00,0,0,2,17.9,7,1,0,0
8382,8/16/2021 6:00,0,0,3,16.6,7,1,0,0
8383,8/16/2021 7:00,0,0,2,16.6,7,1,0,0
8384,8/16/2021 8:00,0,0,2,16.6,7,1,0,0
8385,8/16/2021 9:00,0,0,1,18.1,7,1,0,0
8386,8/16/2021 10:00,0,0,2,18.1,7,1,0,0
8387,8/16/2021 11:00,0,0,2,18.1,7,1,0,0
8388,8/16/2021 12:00,0,0,1,20,7,1,0,0
8389,8/16/2021 13:00,0,0,2,20,7,1,0,0
8390,8/16/2021 14:00,0,0,2,20,7,1,0,0
8391,8/16/2021 15:00,0,0,1,20.8,5,1,0,0
8392,8/16/2021 16:00,0,0,2,20.8,5,1,0,0
8393,8/16/2021 17:00,0,0,2,20.8,5,1,0,0
8394,8/16/2021 18:00,0,0,2,19,4,1,0,0
8395,8/16/2021 19:00,0,0,2,19,4,1,0,0
8396,8/16/2021 20:00,0,0,2,19,4,1,0,0
8397,8/16/2021 21:00,0,0,1,16.4,3,1,0,0
8398,8/16/2021 22:00,0,0,2,16.4,3,1,0,0
8399,8/16/2021 23:00,0,0,2,16.4,3,1,0,0
8400,8/17/2021 0:00,0,0,1,14.8,1,1,0,0
8401,8/17/2021 1:00,0,0,2,14.8,1,1,0,0
8402,8/17/2021 2:00,0,0,2,14.8,1,1,0,0
8403,8/17/2021 3:00,0,0,1,12.4,1,1,0,0
8404,8/17/2021 4:00,0,0,2,12.4,1,1,0,0
8405,8/17/2021 5:00,0,0,2,12.4,1,1,0,0
8406,8/17/2021 6:00,0,0,2,13.2,7,1,0,0
8407,8/17/2021 7:00,0,0,2,13.2,7,1,0,0
8408,8/17/2021 8:00,0,0,2,13.2,7,1,0,0
8409,8/17/2021 9:00,0,0,3,17.4,6,1,0,0
8410,8/17/2021 10:00,0,0,2,17.4,6,1,0,0
8411,8/17/2021 11:00,0,0,2,17.4,6,1,0,0
8412,8/17/2021 12:00,0,0,0,18.2,8,1,0,0
8413,8/17/2021 13:00,0,0,2,18.2,8,1,0,0
8414,8/17/2021 14:00,0,0,2,18.2,8,1,0,0
8415,8/17/2021 15:00,0,0,3,19,7,1,0,0
8416,8/17/2021 16:00,0,0,2,19,7,1,0,0
8417,8/17/2021 17:00,0,0,2,19,7,1,0,0
8418,8/17/2021 18:00,0,0,3,18.4,7,1,0,0
8419,8/17/2021 19:00,0,0,2,18.4,7,1,0,0
8420,8/17/2021 20:00,0,0,2,18.4,7,1,0,0
8421,8/17/2021 21:00,0,0,3,17.5,7,1,0,0
8422,8/17/2021 22:00,0,0,2,17.5,7,1,0,0
8423,8/17/2021 23:00,0,0,2,17.5,7,1,0,0
8424,8/18/2021 0:00,0,0,3,16.4,7,1,0,0
8425,8/18/2021 1:00,0,0,2,16.4,7,1,0,0
8426,8/18/2021 2:00,0,0,2,16.4,7,1,0,0
8427,8/18/2021 3:00,0,0,2,15.3,7,1,0,0
8428,8/18/2021 4:00,0,0,2,15.3,7,1,0,0
8429,8/18/2021 5:00,0,0,5,15.3,7,1,0,0
8430,8/18/2021 6:00,0,0,20,15.5,8,1,0,0
8431,8/18/2021 7:00,0,0,2,15.5,8,1,0,0
8432,8/18/2021 8:00,0,0,2,15.5,8,1,0,0
8433,8/18/2021 9:00,0,0,1,17.7,7,1,0,0
8434,8/18/2021 10:00,0,0,2,17.7,7,1,0,0
8435,8/18/2021 11:00,0,0,2,17.7,7,1,0,0
8436,8/18/2021 12:00,0,0,1,19.9,7,1,0,0
8437,8/18/2021 13:00,0,0,2,19.9,7,1,0,0
8438,8/18/2021 14:00,0,0,2,19.9,7,1,0,0
8439,8/18/2021 15:00,0,0,1,21.2,7,1,0,0
8440,8/18/2021 16:00,0,0,2,21.2,7,1,0,0
8441,8/18/2021 17:00,0,0,2,21.2,7,1,0,0
8442,8/18/2021 18:00,0,0,1,20,7,1,0,0
8443,8/18/2021 19:00,0,0,2,20,7,1,0,0
8444,8/18/2021 20:00,0,0,2,20,7,1,0,0
8445,8/18/2021 21:00,0,0,3,18.9,7,1,0,0
8446,8/18/2021 22:00,0,0,2,18.9,7,1,0,0
8447,8/18/2021 23:00,0,0,2,18.9,7,1,0,0
8448,8/19/2021 0:00,0,0,1,18.2,7,1,0,0
8449,8/19/2021 1:00,0,0,2,18.2,7,1,0,0
8450,8/19/2021 2:00,0,0,2,18.2,7,1,0,0
8451,8/19/2021 3:00,0,0,1,17,7,1,0,0
8452,8/19/2021 4:00,0,0,2,17,7,1,0,0
8453,8/19/2021 5:00,0,0,2,17,7,1,0,0
8454,8/19/2021 6:00,0,0,3,16.5,7,1,0,0
8455,8/19/2021 7:00,0,0,2,16.5,7,1,0,0
8456,8/19/2021 8:00,0,0,2,16.5,7,1,0,0
8457,8/19/2021 9:00,0,0,0,17.6,8,1,0,0
8458,8/19/2021 10:00,0,0,2,17.6,8,1,0,0
8459,8/19/2021 11:00,0,0,2,17.6,8,1,0,0
8460,8/19/2021 12:00,0,0,1,17.7,7,1,0,0
8461,8/19/2021 13:00,0,0,2,17.7,7,1,0,0
8462,8/19/2021 14:00,0,0,2,17.7,7,1,0,0
8463,8/19/2021 15:00,0,0,1,18.8,7,1,0,0
8464,8/19/2021 16:00,0,0,1,18.8,7,1,0,0
8465,8/19/2021 17:00,0,0,1,18.8,7,1,0,0
8466,8/19/2021 18:00,0,0,0,18.7,0,1,0,0
8467,8/19/2021 19:00,0,0,2,18.7,0,1,0,0
8468,8/19/2021 20:00,0,0,2,18.7,0,1,0,0
8469,8/19/2021 21:00,0,0,3,16.7,7,1,0,0
8470,8/19/2021 22:00,0,0,1,16.7,7,1,0,0
8471,8/19/2021 23:00,0,0,1,16.7,7,1,0,0
8472,8/20/2021 0:00,0,0,1,15.2,3,1,0,0
8473,8/20/2021 1:00,0,0,2,15.2,3,1,0,0
8474,8/20/2021 2:00,0,0,2,15.2,3,1,0,0
8475,8/20/2021 3:00,0,0,3,14.6,7,1,0,0
8476,8/20/2021 4:00,0,0,2,14.6,7,1,0,0
8477,8/20/2021 5:00,0,0,2,14.6,7,1,0,0
8478,8/20/2021 6:00,0,0,2,15.7,7,1,0,0
8479,8/20/2021 7:00,0,0,2,15.7,7,1,0,0
8480,8/20/2021 8:00,0,0,2,15.7,7,1,0,0
8481,8/20/2021 9:00,0,0,1,17.9,7,1,0,0
8482,8/20/2021 10:00,0,0,2,17.9,7,1,0,0
8483,8/20/2021 11:00,0,0,2,17.9,7,1,0,0
8484,8/20/2021 12:00,0,0,2,21.6,6,1,0,0
8485,8/20/2021 13:00,0,0,1,21.6,6,1,0,0
8486,8/20/2021 14:00,0,0,1,21.6,6,1,0,0
8487,8/20/2021 15:00,0,0,1,24.6,3,1,0,0
8488,8/20/2021 16:00,0,0,2,24.6,3,1,0,0
8489,8/20/2021 17:00,0,0,2,24.6,3,1,0,0
8490,8/20/2021 18:00,0,0,2,22.1,1,1,0,0
8491,8/20/2021 19:00,0,0,1,22.1,1,1,0,0
8492,8/20/2021 20:00,0,0,1,22.1,1,1,0,0
8493,8/20/2021 21:00,0,0,1,19.3,0,1,0,0
8494,8/20/2021 22:00,0,0,0,19.3,0,1,0,0
8495,8/20/2021 23:00,0,0,0,19.3,0,1,0,0
8496,8/21/2021 0:00,0,0,1,16.9,0,1,0,0
8497,8/21/2021 1:00,0,0,0,16.9,0,1,0,0
8498,8/21/2021 2:00,0,0,0,16.9,0,1,0,0
8499,8/21/2021 3:00,0,0,0,14.6,5,1,0,0
8500,8/21/2021 4:00,0,0,1,14.6,5,1,0,0
8501,8/21/2021 5:00,0,0,1,14.6,5,1,0,0
8502,8/21/2021 6:00,0,0,0,15.6,1,1,0,0
8503,8/21/2021 7:00,0,0,2,15.6,1,1,0,0
8504,8/21/2021 8:00,0,0,2,15.6,1,1,0,0
8505,8/21/2021 9:00,0,0,0,22.3,1,1,0,0
8506,8/21/2021 10:00,0,0,2,22.3,1,1,0,0
8507,8/21/2021 11:00,0,0,2,22.3,1,1,0,0
8508,8/21/2021 12:00,0,0,3,26.9,3,1,0,0
8509,8/21/2021 13:00,0,0,2,26.9,3,1,0,0
8510,8/21/2021 14:00,0,0,2,26.9,3,1,0,0
8511,8/21/2021 15:00,0,0,0,25.1,2,1,0,0
8512,8/21/2021 16:00,0,0,2,25.1,2,1,0,0
8513,8/21/2021 17:00,0,0,2,25.1,2,1,0,0
8514,8/21/2021 18:00,0,0,1,22.1,1,1,0,0
8515,8/21/2021 19:00,0,0,0,22.1,1,1,0,0
8516,8/21/2021 20:00,0,0,0,22.1,1,1,0,0
8517,8/21/2021 21:00,0,0,3,19,2,1,0,0
8518,8/21/2021 22:00,0,0,1,19,2,1,0,0
8519,8/21/2021 23:00,0,0,1,19,2,1,0,0
8520,8/22/2021 0:00,0,0,3,17,1,1,0,0
8521,8/22/2021 1:00,0,0,2,17,1,1,0,0
8522,8/22/2021 2:00,0,0,2,17,1,1,0,0
8523,8/22/2021 3:00,0,0,1,16.7,6,1,0,0
8524,8/22/2021 4:00,0,0,2,16.7,6,1,0,0
8525,8/22/2021 5:00,0,0,2,16.7,6,1,0,0
8526,8/22/2021 6:00,0,0,3,15.8,5,1,0,0
8527,8/22/2021 7:00,0,0,2,15.8,5,1,0,0
8528,8/22/2021 8:00,0,0,2,15.8,5,1,0,0
8529,8/22/2021 9:00,0,0,1,20.4,3,1,0,0
8530,8/22/2021 10:00,0,0,2,20.4,3,1,0,0
8531,8/22/2021 11:00,0,0,2,20.4,3,1,0,0
8532,8/22/2021 12:00,0,0,1,21,7,1,0,0
8533,8/22/2021 13:00,0,0,2,21,7,1,0,0
8534,8/22/2021 14:00,0,0,2,21,7,1,0,0
8535,8/22/2021 15:00,0,0,1,22.1,7,1,0,0
8536,8/22/2021 16:00,0,0,1,22.1,7,1,0,0
8537,8/22/2021 17:00,0,0,1,22.1,7,1,0,0
8538,8/22/2021 18:00,0,0,1,21.2,2,1,0,0
8539,8/22/2021 19:00,0,0,0,21.2,2,1,0,0
8540,8/22/2021 20:00,0,0,0,21.2,2,1,0,0
8541,8/22/2021 21:00,0,0,2,17.8,0,1,0,0
8542,8/22/2021 22:00,0,0,1,17.8,0,1,0,0
8543,8/22/2021 23:00,0,0,1,17.8,0,1,0,0
8544,8/23/2021 0:00,0,0,3,16.2,5,1,0,0
8545,8/23/2021 1:00,0,0,2,16.2,5,1,0,0
8546,8/23/2021 2:00,0,0,2,16.2,5,1,0,0
8547,8/23/2021 3:00,0,0,3,16.3,7,1,0,0
8548,8/23/2021 4:00,0,0,2,16.3,7,1,0,0
8549,8/23/2021 5:00,0,0,2,16.3,7,1,0,0
8550,8/23/2021 6:00,0,0,1,17.2,7,1,0,0
8551,8/23/2021 7:00,0,0,2,17.2,7,1,0,0
8552,8/23/2021 8:00,0,0,2,17.2,7,1,0,0
8553,8/23/2021 9:00,0,0,3,19.5,3,1,0,0
8554,8/23/2021 10:00,0,0,2,19.5,3,1,0,0
8555,8/23/2021 11:00,0,0,6,19.5,3,1,0,0
8556,8/23/2021 12:00,0,0,21,19.9,7,1,0,0
8557,8/23/2021 13:00,0,0,2,19.9,7,1,0,0
8558,8/23/2021 14:00,0,0,2,19.9,7,1,0,0
8559,8/23/2021 15:00,0,0,3,19.8,7,1,0,0
8560,8/23/2021 16:00,0,0,2,19.8,7,1,0,0
8561,8/23/2021 17:00,0,0,2,19.8,7,1,0,0
8562,8/23/2021 18:00,0,0,3,20,7,1,0,0
8563,8/23/2021 19:00,0,0,1,20,7,1,0,0
8564,8/23/2021 20:00,0,0,1,20,7,1,0,0
8565,8/23/2021 21:00,0,0,1,17.7,4,1,0,0
8566,8/23/2021 22:00,0,0,1,17.7,4,1,0,0
8567,8/23/2021 23:00,0,0,1,17.7,4,1,0,0
8568,8/24/2021 0:00,0,0,3,16,3,1,0,0
8569,8/24/2021 1:00,0,0,2,16,3,1,0,0
8570,8/24/2021 2:00,0,0,2,16,3,1,0,0
8571,8/24/2021 3:00,0,0,3,15.3,5,1,0,0
8572,8/24/2021 4:00,0,0,1,15.3,5,1,0,0
8573,8/24/2021 5:00,0,0,1,15.3,5,1,0,0
8574,8/24/2021 6:00,0,0,3,15.2,5,1,0,0
8575,8/24/2021 7:00,0,0,0,15.2,5,1,0,0
8576,8/24/2021 8:00,0,0,0,15.2,5,1,0,0
8577,8/24/2021 9:00,0,0,2,20.3,0,1,0,0
8578,8/24/2021 10:00,0,0,0,20.3,0,1,0,0
8579,8/24/2021 11:00,0,0,0,20.3,0,1,0,0
8580,8/24/2021 12:00,0,0,1,22.9,3,1,0,0
8581,8/24/2021 13:00,0,0,0,22.9,3,1,0,0
8582,8/24/2021 14:00,0,0,0,22.9,3,1,0,0
8583,8/24/2021 15:00,0,0,3,23.6,4,1,0,0
8584,8/24/2021 16:00,0,0,0,23.6,4,1,0,0
8585,8/24/2021 17:00,0,0,0,23.6,4,1,0,0
8586,8/24/2021 18:00,0,0,3,21.6,1,1,0,0
8587,8/24/2021 19:00,0,0,0,21.6,1,1,0,0
8588,8/24/2021 20:00,0,0,0,21.6,1,1,0,0
8589,8/24/2021 21:00,0,0,2,18.4,0,1,0,0
8590,8/24/2021 22:00,0,0,0,18.4,0,1,0,0
8591,8/24/2021 23:00,0,0,0,18.4,0,1,0,0
8592,8/25/2021 0:00,0,0,2,15.6,0,1,0,0
8593,8/25/2021 1:00,0,0,0,15.6,0,1,0,0
8594,8/25/2021 2:00,0,0,0,15.6,0,1,0,0
8595,8/25/2021 3:00,0,0,0,14.2,0,1,0,0
8596,8/25/2021 4:00,0,0,0,14.2,0,1,0,0
8597,8/25/2021 5:00,0,0,0,14.2,0,1,0,0
8598,8/25/2021 6:00,0,0,2,14.2,0,1,0,0
8599,8/25/2021 7:00,0,0,0,14.2,0,1,0,0
8600,8/25/2021 8:00,0,0,0,14.2,0,1,0,0
8601,8/25/2021 9:00,0,0,2,19.2,0,1,0,0
8602,8/25/2021 10:00,0,0,1,19.2,0,1,0,0
8603,8/25/2021 11:00,0,0,1,19.2,0,1,0,0
8604,8/25/2021 12:00,0,0,2,23.4,0,1,0,0
8605,8/25/2021 13:00,0,0,2,23.4,0,1,0,0
8606,8/25/2021 14:00,0,0,2,23.4,0,1,0,0
8607,8/25/2021 15:00,0,0,1,24.4,1,1,0,0
8608,8/25/2021 16:00,0,0,0,24.4,1,1,0,0
8609,8/25/2021 17:00,0,0,0,24.4,1,1,0,0
8610,8/25/2021 18:00,0,0,1,22.6,0,1,0,0
8611,8/25/2021 19:00,0,0,0,22.6,0,1,0,0
8612,8/25/2021 20:00,0,0,0,22.6,0,1,0,0
8613,8/25/2021 21:00,0,0,1,19.5,0,1,0,0
8614,8/25/2021 22:00,0,0,0,19.5,0,1,0,0
8615,8/25/2021 23:00,0,0,0,19.5,0,1,0,0
8616,8/26/2021 0:00,0,0,2,16.3,0,1,0,0
8617,8/26/2021 1:00,0,0,0,16.3,0,1,0,0
8618,8/26/2021 2:00,0,0,0,16.3,0,1,0,0
8619,8/26/2021 3:00,0,0,3,14.1,3,1,0,0
8620,8/26/2021 4:00,0,0,1,14.1,3,1,0,0
8621,8/26/2021 5:00,0,0,1,14.1,3,1,0,0
8622,8/26/2021 6:00,0,0,3,14.6,7,1,0,0
8623,8/26/2021 7:00,0,0,2,14.6,7,1,0,0
8624,8/26/2021 8:00,0,0,2,14.6,7,1,0,0
8625,8/26/2021 9:00,0,0,1,17,7,1,0,0
8626,8/26/2021 10:00,0,0,2,17,7,1,0,0
8627,8/26/2021 11:00,0,0,2,17,7,1,0,0
8628,8/26/2021 12:00,0,0,3,19.9,7,1,0,0
8629,8/26/2021 13:00,0,0,2,19.9,7,1,0,0
8630,8/26/2021 14:00,0,0,2,19.9,7,1,0,0
8631,8/26/2021 15:00,0,0,1,20.6,7,1,0,0
8632,8/26/2021 16:00,0,0,2,20.6,7,1,0,0
8633,8/26/2021 17:00,0,0,2,20.6,7,1,0,0
8634,8/26/2021 18:00,0,0,3,18.5,6,1,0,0
8635,8/26/2021 19:00,0,0,2,18.5,6,1,0,0
8636,8/26/2021 20:00,0,0,2,18.5,6,1,0,0
8637,8/26/2021 21:00,0,0,3,16.6,6,1,0,0
8638,8/26/2021 22:00,0,0,2,16.6,6,1,0,0
8639,8/26/2021 23:00,0,0,2,16.6,6,1,0,0
8640,8/27/2021 0:00,0,0,2,15.7,7,1,0,0
8641,8/27/2021 1:00,0,0,0,15.7,7,1,0,0
8642,8/27/2021 2:00,0,0,0,15.7,7,1,0,0
8643,8/27/2021 3:00,0,0,1,13.6,4,1,0,0
8644,8/27/2021 4:00,0,0,2,13.6,4,1,0,0
8645,8/27/2021 5:00,0,0,2,13.6,4,1,0,0
8646,8/27/2021 6:00,0,0,1,14.8,7,1,0,0
8647,8/27/2021 7:00,0,0,2,14.8,7,1,0,0
8648,8/27/2021 8:00,0,0,2,14.8,7,1,0,0
8649,8/27/2021 9:00,0,0,1,18.5,5,1,0,0
8650,8/27/2021 10:00,0,0,0,18.5,5,1,0,0
8651,8/27/2021 11:00,0,0,0,18.5,5,1,0,0
8652,8/27/2021 12:00,0,0,1,19.5,4,1,0,0
8653,8/27/2021 13:00,0,0,1,19.5,4,1,0,0
8654,8/27/2021 14:00,0,0,1,19.5,4,1,0,0
8655,8/27/2021 15:00,0,0,1,21.9,4,1,0,0
8656,8/27/2021 16:00,0,0,1,21.9,4,1,0,0
8657,8/27/2021 17:00,0,0,1,21.9,4,1,0,0
8658,8/27/2021 18:00,0,0,1,19.4,4,1,0,0
8659,8/27/2021 19:00,0,0,2,19.4,4,1,0,0
8660,8/27/2021 20:00,0,0,2,19.4,4,1,0,0
8661,8/27/2021 21:00,0,0,0,17.5,6,1,0,0
8662,8/27/2021 22:00,0,0,0,17.5,6,1,0,0
8663,8/27/2021 23:00,0,0,0,17.5,6,1,0,0
8664,8/28/2021 0:00,0,0,1,14.6,0,1,0,0
8665,8/28/2021 1:00,0,0,0,14.6,0,1,0,0
8666,8/28/2021 2:00,0,0,0,14.6,0,1,0,0
8667,8/28/2021 3:00,0,0,3,13.5,1,1,0,0
8668,8/28/2021 4:00,0,0,1,13.5,1,1,0,0
8669,8/28/2021 5:00,0,0,1,13.5,1,1,0,0
8670,8/28/2021 6:00,0,0,3,13.7,6,1,0,0
8671,8/28/2021 7:00,0,0,2,13.7,6,1,0,0
8672,8/28/2021 8:00,0,0,2,13.7,6,1,0,0
8673,8/28/2021 9:00,0,0,3,18.4,6,1,0,0
8674,8/28/2021 10:00,0,0,2,18.4,6,1,0,0
8675,8/28/2021 11:00,0,0,2,18.4,6,1,0,0
8676,8/28/2021 12:00,0,0,1,20.2,6,1,0,0
8677,8/28/2021 13:00,0,0,2,20.2,6,1,0,0
8678,8/28/2021 14:00,0,0,2,20.2,6,1,0,0
8679,8/28/2021 15:00,0,0,1,20.7,4,1,0,0
8680,8/28/2021 16:00,0,0,6,20.7,4,1,0,0
8681,8/28/2021 17:00,0,0,8,20.7,4,1,0,0
8682,8/28/2021 18:00,0,0,25,19.7,5,1,0,0
8683,8/28/2021 19:00,0,0,1,19.7,5,1,0,0
8684,8/28/2021 20:00,0,0,1,19.7,5,1,0,0
