,date,conf,ww_mix,pmer,ff,t,u,vv,ww,nbas,pres,raf10,rr1,rr3
7032,2021-06-21 00:00:00,1,3.0,100580,1.6,18.400000000000034,96,20000,3,7.0,99530,2.5,0.0,0.0
7033,2021-06-21 01:00:00,1,2.0,100580,1.6,18.400000000000034,96,20000,3,7.0,99530,2.5,0.0,0.0
7034,2021-06-21 02:00:00,1,2.0,100580,1.6,18.400000000000034,96,20000,3,7.0,99530,2.5,0.0,0.0
7035,2021-06-21 03:00:00,1,3.0,100640,3.5,16.600000000000023,94,20000,3,8.0,99590,5.6,0.0,0.0
7036,2021-06-21 04:00:00,1,2.0,100640,3.5,16.600000000000023,94,20000,3,8.0,99590,5.6,0.0,0.0
7037,2021-06-21 05:00:00,1,2.0,100640,3.5,16.600000000000023,94,20000,3,8.0,99590,5.6,0.0,0.0
7038,2021-06-21 06:00:00,1,3.0,100740,3.8,17.0,92,16600,3,7.0,99690,7.1,0.0,0.0
7039,2021-06-21 07:00:00,1,2.0,100740,3.8,17.0,92,16600,3,7.0,99690,7.1,0.0,0.0
7040,2021-06-21 08:00:00,1,2.0,100740,3.8,17.0,92,16600,3,7.0,99690,7.1,0.0,0.0
7041,2021-06-21 09:00:00,1,1.0,100820,2.9,20.80000000000001,67,13340,1,2.0,99780,5.1,0.0,0.0
7042,2021-06-21 10:00:00,1,2.0,100820,2.9,20.80000000000001,67,13340,1,2.0,99780,5.1,0.0,0.0
7043,2021-06-21 11:00:00,1,2.0,100820,2.9,20.80000000000001,67,13340,1,2.0,99780,5.1,0.0,0.0
7044,2021-06-21 12:00:00,1,1.0,100830,1.4,23.5,53,25000,1,1.0,99800,3.3,0.0,0.0
7045,2021-06-21 13:00:00,1,2.0,100830,1.4,23.5,53,25000,1,1.0,99800,3.3,0.0,0.0
7046,2021-06-21 14:00:00,1,2.0,100830,1.4,23.5,53,25000,1,1.0,99800,3.3,0.0,0.0
7047,2021-06-21 15:00:00,1,3.0,100760,3.0,24.100000000000023,48,25000,3,3.0,99730,4.6,0.0,0.0
7048,2021-06-21 16:00:00,1,2.0,100760,3.0,24.100000000000023,48,25000,3,3.0,99730,4.6,0.0,0.0
7049,2021-06-21 17:00:00,1,2.0,100760,3.0,24.100000000000023,48,25000,3,3.0,99730,4.6,0.0,0.0
7050,2021-06-21 18:00:00,1,3.0,100790,5.8,21.100000000000023,63,25000,3,3.0,99750,8.9,0.0,0.0
7051,2021-06-21 19:00:00,1,2.0,100790,5.8,21.100000000000023,63,25000,3,3.0,99750,8.9,0.0,0.0
7052,2021-06-21 20:00:00,1,2.0,100790,5.8,21.100000000000023,63,25000,3,3.0,99750,8.9,0.0,0.0
7053,2021-06-21 21:00:00,1,1.0,100920,1.0,15.800000000000011,84,25000,1,1.0,99860,1.8,0.0,-0.1
7054,2021-06-21 22:00:00,1,2.0,100920,1.0,15.800000000000011,84,25000,1,1.0,99860,1.8,0.0,-0.1
7055,2021-06-21 23:00:00,1,2.0,100920,1.0,15.800000000000011,84,25000,1,1.0,99860,1.8,0.0,-0.1
7056,2021-06-22 00:00:00,1,3.0,101040,0.8,15.100000000000023,87,25000,3,3.0,99980,1.1,0.0,0.0
7057,2021-06-22 01:00:00,1,2.0,101040,0.8,15.100000000000023,87,25000,3,3.0,99980,1.1,0.0,0.0
7058,2021-06-22 02:00:00,1,2.0,101040,0.8,15.100000000000023,87,25000,3,3.0,99980,1.1,0.0,0.0
7059,2021-06-22 03:00:00,1,0.0,101040,1.0,14.5,94,54030,0,8.0,99970,1.7,0.0,0.0
7060,2021-06-22 04:00:00,1,2.0,101040,1.0,14.5,94,54030,0,8.0,99970,1.7,0.0,0.0
7061,2021-06-22 05:00:00,1,2.0,101040,1.0,14.5,94,54030,0,8.0,99970,1.7,0.0,0.0
7062,2021-06-22 06:00:00,1,0.0,101130,0.7,16.700000000000045,85,40350,0,1.0,100070,1.7,0.0,0.0
7063,2021-06-22 07:00:00,1,2.0,101130,0.7,16.700000000000045,85,40350,0,1.0,100070,1.7,0.0,0.0
7064,2021-06-22 08:00:00,1,2.0,101130,0.7,16.700000000000045,85,40350,0,1.0,100070,1.7,0.0,0.0
7065,2021-06-22 09:00:00,1,2.0,101200,0.9,19.900000000000034,73,15000,2,7.0,100150,2.2,0.0,0.0
7066,2021-06-22 10:00:00,1,9.0,101200,0.9,19.900000000000034,73,15000,2,7.0,100150,2.2,0.0,0.0
7067,2021-06-22 11:00:00,1,9.0,101200,0.9,19.900000000000034,73,15000,2,7.0,100150,2.2,0.0,0.0
7068,2021-06-22 12:00:00,1,95.0,101350,5.6,16.100000000000023,96,3000,95,7.0,100290,7.8,3.6,3.6
7069,2021-06-22 13:00:00,1,2.0,101350,5.6,16.100000000000023,96,3000,95,7.0,100290,7.8,3.6,3.6
7070,2021-06-22 14:00:00,1,2.0,101350,5.6,16.100000000000023,96,3000,95,7.0,100290,7.8,3.6,3.6
7071,2021-06-22 15:00:00,1,2.0,101510,6.1,15.400000000000034,87,19730,2,7.0,100440,8.8,0.0,0.2
7072,2021-06-22 16:00:00,1,2.0,101510,6.1,15.400000000000034,87,19730,2,7.0,100440,8.8,0.0,0.2
7073,2021-06-22 17:00:00,1,2.0,101510,6.1,15.400000000000034,87,19730,2,7.0,100440,8.8,0.0,0.2
7074,2021-06-22 18:00:00,1,1.0,101650,6.6,14.300000000000011,87,16890,1,7.0,100580,10.4,0.0,0.0
7075,2021-06-22 19:00:00,1,2.0,101650,6.6,14.300000000000011,87,16890,1,7.0,100580,10.4,0.0,0.0
7076,2021-06-22 20:00:00,1,2.0,101650,6.6,14.300000000000011,87,16890,1,7.0,100580,10.4,0.0,0.0
7077,2021-06-22 21:00:00,1,3.0,101850,4.8,13.700000000000045,87,7220,3,7.0,100770,7.5,0.0,0.0
7078,2021-06-22 22:00:00,1,2.0,101850,4.8,13.700000000000045,87,7220,3,7.0,100770,7.5,0.0,0.0
7079,2021-06-22 23:00:00,1,2.0,101850,4.8,13.700000000000045,87,7220,3,7.0,100770,7.5,0.0,0.0
7080,2021-06-23 00:00:00,0,3.0,101910,4.4,13.600000000000023,90,5980,3,7.0,100830,6.9,0.0,0.0
7081,2021-06-23 01:00:00,0,2.0,101910,4.4,13.600000000000023,90,5980,3,7.0,100830,6.9,0.0,0.0
7082,2021-06-23 02:00:00,0,2.0,101910,4.4,13.600000000000023,90,5980,3,7.0,100830,6.9,0.0,0.0
7083,2021-06-23 03:00:00,0,3.0,101920,3.8,13.200000000000045,91,5640,3,7.0,100840,6.3,0.0,0.0
7084,2021-06-23 04:00:00,0,2.0,101920,3.8,13.200000000000045,91,5640,3,7.0,100840,6.3,0.0,0.0
7085,2021-06-23 05:00:00,0,2.0,101920,3.8,13.200000000000045,91,5640,3,7.0,100840,6.3,0.0,0.0
7086,2021-06-23 06:00:00,0,2.0,101990,3.8,13.300000000000011,91,8570,2,8.0,100910,6.6,0.0,0.0
7087,2021-06-23 07:00:00,0,2.0,101990,3.8,13.300000000000011,91,8570,2,8.0,100910,6.6,0.0,0.0
7088,2021-06-23 08:00:00,0,2.0,101990,3.8,13.300000000000011,91,8570,2,8.0,100910,6.6,0.0,0.0
7089,2021-06-23 09:00:00,0,1.0,102070,3.3,13.700000000000045,88,11000,1,8.0,100990,6.1,0.0,0.0
7090,2021-06-23 10:00:00,0,2.0,102070,3.3,13.700000000000045,88,11000,1,8.0,100990,6.1,0.0,0.0
7091,2021-06-23 11:00:00,0,2.0,102070,3.3,13.700000000000045,88,11000,1,8.0,100990,6.1,0.0,0.0
7092,2021-06-23 12:00:00,0,1.0,102140,3.4,15.100000000000023,83,9910,1,8.0,101060,6.0,0.0,0.0
7093,2021-06-23 13:00:00,0,2.0,102140,3.4,15.100000000000023,83,9910,1,8.0,101060,6.0,0.0,0.0
7094,2021-06-23 14:00:00,0,2.0,102140,3.4,15.100000000000023,83,9910,1,8.0,101060,6.0,0.0,0.0
7095,2021-06-23 15:00:00,0,1.0,102090,4.3,16.30000000000001,78,15000,1,7.0,101020,6.8,0.0,0.0
7096,2021-06-23 16:00:00,0,2.0,102090,4.3,16.30000000000001,78,15000,1,7.0,101020,6.8,0.0,0.0
7097,2021-06-23 17:00:00,0,2.0,102090,4.3,16.30000000000001,78,15000,1,7.0,101020,6.8,0.0,0.0
7098,2021-06-23 18:00:00,0,1.0,102080,5.6,15.700000000000045,78,12000,1,7.0,101010,8.4,0.0,0.0
7099,2021-06-23 19:00:00,0,2.0,102080,5.6,15.700000000000045,78,12000,1,7.0,101010,8.4,0.0,0.0
7100,2021-06-23 20:00:00,0,2.0,102080,5.6,15.700000000000045,78,12000,1,7.0,101010,8.4,0.0,0.0
7101,2021-06-23 21:00:00,0,2.0,102210,3.1,15.100000000000023,77,12000,2,7.0,101130,5.7,0.0,0.0
7102,2021-06-23 22:00:00,0,2.0,102210,3.1,15.100000000000023,77,12000,2,7.0,101130,5.7,0.0,0.0
7103,2021-06-23 23:00:00,0,2.0,102210,3.1,15.100000000000023,77,12000,2,7.0,101130,5.7,0.0,0.0
7104,2021-06-24 00:00:00,0,2.0,102200,3.0,13.800000000000011,83,12000,2,7.0,101120,4.4,0.0,0.0
7105,2021-06-24 01:00:00,0,2.0,102200,3.0,13.800000000000011,83,12000,2,7.0,101120,4.4,0.0,0.0
7106,2021-06-24 02:00:00,0,2.0,102200,3.0,13.800000000000011,83,12000,2,7.0,101120,4.4,0.0,0.0
7107,2021-06-24 03:00:00,0,3.0,102100,2.8,13.600000000000023,82,22000,3,7.0,101020,4.9,0.0,0.0
7108,2021-06-24 04:00:00,0,2.0,102100,2.8,13.600000000000023,82,22000,3,7.0,101020,4.9,0.0,0.0
7109,2021-06-24 05:00:00,0,2.0,102100,2.8,13.600000000000023,82,22000,3,7.0,101020,4.9,0.0,0.0
7110,2021-06-24 06:00:00,0,0.0,102120,4.4,13.0,83,18830,0,8.0,101040,6.9,0.0,0.0
7111,2021-06-24 07:00:00,0,2.0,102120,4.4,13.0,83,18830,0,8.0,101040,6.9,0.0,0.0
7112,2021-06-24 08:00:00,0,2.0,102120,4.4,13.0,83,18830,0,8.0,101040,6.9,0.0,0.0
7113,2021-06-24 09:00:00,0,2.0,102180,3.3,14.600000000000023,76,20000,2,7.0,101100,5.1,0.0,0.0
7114,2021-06-24 10:00:00,0,2.0,102180,3.3,14.600000000000023,76,20000,2,7.0,101100,5.1,0.0,0.0
7115,2021-06-24 11:00:00,0,2.0,102180,3.3,14.600000000000023,76,20000,2,7.0,101100,5.1,0.0,0.0
7116,2021-06-24 12:00:00,0,1.0,102200,2.7,17.900000000000034,63,20000,1,7.0,101130,6.4,0.0,0.0
7117,2021-06-24 13:00:00,0,2.0,102200,2.7,17.900000000000034,63,20000,1,7.0,101130,6.4,0.0,0.0
7118,2021-06-24 14:00:00,0,2.0,102200,2.7,17.900000000000034,63,20000,1,7.0,101130,6.4,0.0,0.0
7119,2021-06-24 15:00:00,0,1.0,102140,2.5,19.600000000000023,52,28200,1,7.0,101080,4.6,0.0,0.0
7120,2021-06-24 16:00:00,0,0.0,102140,2.5,19.600000000000023,52,28200,1,7.0,101080,4.6,0.0,0.0
7121,2021-06-24 17:00:00,0,0.0,102140,2.5,19.600000000000023,52,28200,1,7.0,101080,4.6,0.0,0.0
7122,2021-06-24 18:00:00,0,1.0,102140,4.5,20.700000000000045,37,25000,1,1.0,101080,7.0,0.0,0.0
7123,2021-06-24 19:00:00,0,0.0,102140,4.5,20.700000000000045,37,25000,1,1.0,101080,7.0,0.0,0.0
7124,2021-06-24 20:00:00,0,0.0,102140,4.5,20.700000000000045,37,25000,1,1.0,101080,7.0,0.0,0.0
7125,2021-06-24 21:00:00,0,2.0,102270,2.0,14.5,64,25000,2,1.0,101190,3.1,0.0,0.0
7126,2021-06-24 22:00:00,0,0.0,102270,2.0,14.5,64,25000,2,1.0,101190,3.1,0.0,0.0
7127,2021-06-24 23:00:00,0,0.0,102270,2.0,14.5,64,25000,2,1.0,101190,3.1,0.0,0.0
7128,2021-06-25 00:00:00,0,1.0,102250,1.3,12.700000000000045,77,25000,1,1.0,101160,2.4,0.0,0.0
7129,2021-06-25 01:00:00,0,0.0,102250,1.3,12.700000000000045,77,25000,1,1.0,101160,2.4,0.0,0.0
7130,2021-06-25 02:00:00,0,0.0,102250,1.3,12.700000000000045,77,25000,1,1.0,101160,2.4,0.0,0.0
7131,2021-06-25 03:00:00,0,3.0,102150,1.7,9.400000000000034,93,11250,3,1.0,101050,2.3,0.0,0.0
7132,2021-06-25 04:00:00,0,2.0,102150,1.7,9.400000000000034,93,11250,3,1.0,101050,2.3,0.0,0.0
7133,2021-06-25 05:00:00,0,2.0,102150,1.7,9.400000000000034,93,11250,3,1.0,101050,2.3,0.0,0.0
7134,2021-06-25 06:00:00,0,3.0,102120,1.7,12.900000000000034,86,15000,3,4.0,101040,2.9,0.0,0.0
7135,2021-06-25 07:00:00,0,2.0,102120,1.7,12.900000000000034,86,15000,3,4.0,101040,2.9,0.0,0.0
7136,2021-06-25 08:00:00,0,2.0,102120,1.7,12.900000000000034,86,15000,3,4.0,101040,2.9,0.0,0.0
7137,2021-06-25 09:00:00,0,3.0,102030,4.0,18.5,61,15000,3,5.0,100970,6.7,0.0,0.0
7138,2021-06-25 10:00:00,0,2.0,102030,4.0,18.5,61,15000,3,5.0,100970,6.7,0.0,0.0
7139,2021-06-25 11:00:00,0,2.0,102030,4.0,18.5,61,15000,3,5.0,100970,6.7,0.0,0.0
7140,2021-06-25 12:00:00,0,3.0,101930,4.3,20.700000000000045,62,20000,3,7.0,100880,8.4,0.0,0.0
7141,2021-06-25 13:00:00,0,2.0,101930,4.3,20.700000000000045,62,20000,3,7.0,100880,8.4,0.0,0.0
7142,2021-06-25 14:00:00,0,2.0,101930,4.3,20.700000000000045,62,20000,3,7.0,100880,8.4,0.0,0.0
7143,2021-06-25 15:00:00,0,16.0,101840,3.0,19.900000000000034,74,15000,16,7.0,100790,4.8,0.0,-0.1
7144,2021-06-25 16:00:00,0,2.0,101840,3.0,19.900000000000034,74,15000,16,7.0,100790,4.8,0.0,-0.1
7145,2021-06-25 17:00:00,0,2.0,101840,3.0,19.900000000000034,74,15000,16,7.0,100790,4.8,0.0,-0.1
7146,2021-06-25 18:00:00,0,1.0,101780,1.4,18.700000000000045,90,10000,1,7.0,100720,3.2,0.0,2.0
7147,2021-06-25 19:00:00,0,6.0,101780,1.4,18.700000000000045,90,10000,1,7.0,100720,3.2,0.0,2.0
7148,2021-06-25 20:00:00,0,8.0,101780,1.4,18.700000000000045,90,10000,1,7.0,100720,3.2,0.0,2.0
7149,2021-06-25 21:00:00,0,25.0,101830,3.1,16.200000000000045,95,9030,25,7.0,100760,4.9,-0.1,-0.1
7150,2021-06-25 22:00:00,0,2.0,101830,3.1,16.200000000000045,95,9030,25,7.0,100760,4.9,-0.1,-0.1
7151,2021-06-25 23:00:00,0,6.0,101830,3.1,16.200000000000045,95,9030,25,7.0,100760,4.9,-0.1,-0.1
7152,2021-06-26 00:00:00,0,60.0,101850,0.5,15.700000000000045,94,10000,60,7.0,100780,0.7,-0.1,-0.1
7153,2021-06-26 01:00:00,0,6.0,101850,0.5,15.700000000000045,94,10000,60,7.0,100780,0.7,-0.1,-0.1
7154,2021-06-26 02:00:00,0,6.0,101850,0.5,15.700000000000045,94,10000,60,7.0,100780,0.7,-0.1,-0.1
7155,2021-06-26 03:00:00,0,60.0,101790,1.2,15.400000000000034,97,6480,60,7.0,100720,2.2,0.2,0.2
7156,2021-06-26 04:00:00,0,6.0,101790,1.2,15.400000000000034,97,6480,60,7.0,100720,2.2,0.2,0.2
7157,2021-06-26 05:00:00,0,6.0,101790,1.2,15.400000000000034,97,6480,60,7.0,100720,2.2,0.2,0.2
7158,2021-06-26 06:00:00,0,60.0,101820,2.1,15.300000000000011,98,7330,60,7.0,100750,3.2,0.4,4.0
7159,2021-06-26 07:00:00,0,2.0,101820,2.1,15.300000000000011,98,7330,60,7.0,100750,3.2,0.4,4.0
7160,2021-06-26 08:00:00,0,6.0,101820,2.1,15.300000000000011,98,7330,60,7.0,100750,3.2,0.4,4.0
7161,2021-06-26 09:00:00,0,21.0,101830,1.9,16.80000000000001,93,20000,21,7.0,100760,3.3,-0.1,-0.1
7162,2021-06-26 10:00:00,0,2.0,101830,1.9,16.80000000000001,93,20000,21,7.0,100760,3.3,-0.1,-0.1
7163,2021-06-26 11:00:00,0,6.0,101830,1.9,16.80000000000001,93,20000,21,7.0,100760,3.3,-0.1,-0.1
7164,2021-06-26 12:00:00,0,60.0,101780,1.7,19.5,77,25000,60,2.0,100720,2.7,0.2,0.2
7165,2021-06-26 13:00:00,0,2.0,101780,1.7,19.5,77,25000,60,2.0,100720,2.7,0.2,0.2
7166,2021-06-26 14:00:00,0,2.0,101780,1.7,19.5,77,25000,60,2.0,100720,2.7,0.2,0.2
7167,2021-06-26 15:00:00,0,1.0,101580,3.7,21.600000000000023,71,25000,1,1.0,100530,6.1,0.0,0.2
7168,2021-06-26 16:00:00,0,2.0,101580,3.7,21.600000000000023,71,25000,1,1.0,100530,6.1,0.0,0.2
7169,2021-06-26 17:00:00,0,2.0,101580,3.7,21.600000000000023,71,25000,1,1.0,100530,6.1,0.0,0.2
7170,2021-06-26 18:00:00,0,0.0,101500,4.5,21.900000000000034,65,34860,0,3.0,100460,6.5,0.0,0.0
7171,2021-06-26 19:00:00,0,2.0,101500,4.5,21.900000000000034,65,34860,0,3.0,100460,6.5,0.0,0.0
7172,2021-06-26 20:00:00,0,2.0,101500,4.5,21.900000000000034,65,34860,0,3.0,100460,6.5,0.0,0.0
7173,2021-06-26 21:00:00,0,2.0,101500,3.2,19.400000000000034,81,30000,2,5.0,100450,4.7,0.0,0.0
7174,2021-06-26 22:00:00,0,6.0,101500,3.2,19.400000000000034,81,30000,2,5.0,100450,4.7,0.0,0.0
7175,2021-06-26 23:00:00,0,8.0,101500,3.2,19.400000000000034,81,30000,2,5.0,100450,4.7,0.0,0.0
7176,2021-06-27 00:00:00,0,25.0,101430,2.6,19.0,75,20000,25,3.0,100380,4.2,-0.1,-0.1
7177,2021-06-27 01:00:00,0,2.0,101430,2.6,19.0,75,20000,25,3.0,100380,4.2,-0.1,-0.1
7178,2021-06-27 02:00:00,0,2.0,101430,2.6,19.0,75,20000,25,3.0,100380,4.2,-0.1,-0.1
7179,2021-06-27 03:00:00,0,3.0,101320,2.1,17.5,87,14590,3,5.0,100260,3.4,0.0,0.6
7180,2021-06-27 04:00:00,0,2.0,101320,2.1,17.5,87,14590,3,5.0,100260,3.4,0.0,0.6
7181,2021-06-27 05:00:00,0,2.0,101320,2.1,17.5,87,14590,3,5.0,100260,3.4,0.0,0.6
7182,2021-06-27 06:00:00,0,1.0,101310,0.5,17.30000000000001,92,20000,1,1.0,100250,1.2,0.0,0.0
7183,2021-06-27 07:00:00,0,2.0,101310,0.5,17.30000000000001,92,20000,1,1.0,100250,1.2,0.0,0.0
7184,2021-06-27 08:00:00,0,6.0,101310,0.5,17.30000000000001,92,20000,1,1.0,100250,1.2,0.0,0.0
7185,2021-06-27 09:00:00,0,61.0,101320,2.3,18.900000000000034,90,10000,61,5.0,100270,3.8,-0.1,-0.1
7186,2021-06-27 10:00:00,0,2.0,101320,2.3,18.900000000000034,90,10000,61,5.0,100270,3.8,-0.1,-0.1
7187,2021-06-27 11:00:00,0,6.0,101320,2.3,18.900000000000034,90,10000,61,5.0,100270,3.8,-0.1,-0.1
7188,2021-06-27 12:00:00,0,21.0,101400,1.2,19.700000000000045,89,10000,21,8.0,100350,2.4,0.4,1.2
7189,2021-06-27 13:00:00,0,2.0,101400,1.2,19.700000000000045,89,10000,21,8.0,100350,2.4,0.4,1.2
7190,2021-06-27 14:00:00,0,2.0,101400,1.2,19.700000000000045,89,10000,21,8.0,100350,2.4,0.4,1.2
7191,2021-06-27 15:00:00,0,1.0,101290,3.1,21.5,75,16600,1,7.0,100250,5.9,0.0,0.0
7192,2021-06-27 16:00:00,0,2.0,101290,3.1,21.5,75,16600,1,7.0,100250,5.9,0.0,0.0
7193,2021-06-27 17:00:00,0,2.0,101290,3.1,21.5,75,16600,1,7.0,100250,5.9,0.0,0.0
7194,2021-06-27 18:00:00,0,1.0,101260,2.4,23.30000000000001,65,36280,1,5.0,100220,3.8,0.0,0.0
7195,2021-06-27 19:00:00,0,6.0,101260,2.4,23.30000000000001,65,36280,1,5.0,100220,3.8,0.0,0.0
7196,2021-06-27 20:00:00,0,8.0,101260,2.4,23.30000000000001,65,36280,1,5.0,100220,3.8,0.0,0.0
7197,2021-06-27 21:00:00,0,25.0,101360,1.8,18.700000000000045,93,8000,25,7.0,100310,3.0,3.9,3.9
7198,2021-06-27 22:00:00,0,2.0,101360,1.8,18.700000000000045,93,8000,25,7.0,100310,3.0,3.9,3.9
7199,2021-06-27 23:00:00,0,2.0,101360,1.8,18.700000000000045,93,8000,25,7.0,100310,3.0,3.9,3.9
7200,2021-06-28 00:00:00,0,3.0,101420,2.5,17.400000000000034,95,20000,3,2.0,100360,4.0,0.0,0.0
7201,2021-06-28 01:00:00,0,2.0,101420,2.5,17.400000000000034,95,20000,3,2.0,100360,4.0,0.0,0.0
7202,2021-06-28 02:00:00,0,6.0,101420,2.5,17.400000000000034,95,20000,3,2.0,100360,4.0,0.0,0.0
7203,2021-06-28 03:00:00,0,3.0,101380,3.2,16.30000000000001,95,38410,3,4.0,100320,5.4,-0.1,-0.1
7204,2021-06-28 04:00:00,0,2.0,101380,3.2,16.30000000000001,95,38410,3,4.0,100320,5.4,-0.1,-0.1
7205,2021-06-28 05:00:00,0,2.0,101380,3.2,16.30000000000001,95,38410,3,4.0,100320,5.4,-0.1,-0.1
7206,2021-06-28 06:00:00,0,3.0,101340,1.7,16.200000000000045,95,27550,3,5.0,100280,3.7,0.0,0.0
7207,2021-06-28 07:00:00,0,1.0,101340,1.7,16.200000000000045,95,27550,3,5.0,100280,3.7,0.0,0.0
7208,2021-06-28 08:00:00,0,1.0,101340,1.7,16.200000000000045,95,27550,3,5.0,100280,3.7,0.0,0.0
7209,2021-06-28 09:00:00,0,3.0,101420,1.9,21.400000000000034,67,25000,3,5.0,100380,4.7,0.0,0.0
7210,2021-06-28 10:00:00,0,6.0,101420,1.9,21.400000000000034,67,25000,3,5.0,100380,4.7,0.0,0.0
7211,2021-06-28 11:00:00,0,8.0,101420,1.9,21.400000000000034,67,25000,3,5.0,100380,4.7,0.0,0.0
7212,2021-06-28 12:00:00,0,25.0,101430,2.9,21.600000000000023,69,25960,25,6.0,100390,5.0,-0.1,-0.1
7213,2021-06-28 13:00:00,0,2.0,101430,2.9,21.600000000000023,69,25960,25,6.0,100390,5.0,-0.1,-0.1
7214,2021-06-28 14:00:00,0,2.0,101430,2.9,21.600000000000023,69,25960,25,6.0,100390,5.0,-0.1,-0.1
7215,2021-06-28 15:00:00,0,0.0,101330,3.1,24.900000000000034,59,35280,0,2.0,100300,6.2,0.0,0.2
7216,2021-06-28 16:00:00,0,2.0,101330,3.1,24.900000000000034,59,35280,0,2.0,100300,6.2,0.0,0.2
7217,2021-06-28 17:00:00,0,9.0,101330,3.1,24.900000000000034,59,35280,0,2.0,100300,6.2,0.0,0.2
7218,2021-06-28 18:00:00,0,17.0,101270,6.9,21.700000000000045,65,25000,17,5.0,100230,13.3,0.0,0.0
7219,2021-06-28 19:00:00,0,2.0,101270,6.9,21.700000000000045,65,25000,17,5.0,100230,13.3,0.0,0.0
7220,2021-06-28 20:00:00,0,2.0,101270,6.9,21.700000000000045,65,25000,17,5.0,100230,13.3,0.0,0.0
7221,2021-06-28 21:00:00,0,1.0,101470,3.1,16.0,77,20000,1,5.0,100400,5.5,0.0,1.6
7222,2021-06-28 22:00:00,0,1.0,101470,3.1,16.0,77,20000,1,5.0,100400,5.5,0.0,1.6
7223,2021-06-28 23:00:00,0,1.0,101470,3.1,16.0,77,20000,1,5.0,100400,5.5,0.0,1.6
7224,2021-06-29 00:00:00,0,2.0,101470,1.1,13.600000000000023,91,20000,2,0.0,100400,2.0,0.0,0.0
7225,2021-06-29 01:00:00,0,2.0,101470,1.1,13.600000000000023,91,20000,2,0.0,100400,2.0,0.0,0.0
7226,2021-06-29 02:00:00,0,2.0,101470,1.1,13.600000000000023,91,20000,2,0.0,100400,2.0,0.0,0.0
7227,2021-06-29 03:00:00,0,3.0,101380,0.7,12.200000000000045,97,19440,3,5.0,100300,2.2,0.0,0.0
7228,2021-06-29 04:00:00,0,2.0,101380,0.7,12.200000000000045,97,19440,3,5.0,100300,2.2,0.0,0.0
7229,2021-06-29 05:00:00,0,6.0,101380,0.7,12.200000000000045,97,19440,3,5.0,100300,2.2,0.0,0.0
7230,2021-06-29 06:00:00,0,60.0,101390,1.1,13.400000000000034,96,20000,60,7.0,100320,1.9,-0.1,-0.1
7231,2021-06-29 07:00:00,0,2.0,101390,1.1,13.400000000000034,96,20000,60,7.0,100320,1.9,-0.1,-0.1
7232,2021-06-29 08:00:00,0,6.0,101390,1.1,13.400000000000034,96,20000,60,7.0,100320,1.9,-0.1,-0.1
7233,2021-06-29 09:00:00,0,21.0,101420,1.2,16.30000000000001,82,42060,21,7.0,100360,2.5,-0.1,2.0
7234,2021-06-29 10:00:00,0,2.0,101420,1.2,16.30000000000001,82,42060,21,7.0,100360,2.5,-0.1,2.0
7235,2021-06-29 11:00:00,0,2.0,101420,1.2,16.30000000000001,82,42060,21,7.0,100360,2.5,-0.1,2.0
7236,2021-06-29 12:00:00,0,3.0,101360,1.9,19.100000000000023,60,30000,3,4.0,100310,4.5,0.0,0.0
7237,2021-06-29 13:00:00,0,2.0,101360,1.9,19.100000000000023,60,30000,3,4.0,100310,4.5,0.0,0.0
7238,2021-06-29 14:00:00,0,2.0,101360,1.9,19.100000000000023,60,30000,3,4.0,100310,4.5,0.0,0.0
7239,2021-06-29 15:00:00,0,3.0,101350,2.1,19.700000000000045,57,42900,3,7.0,100300,4.8,0.0,0.0
7240,2021-06-29 16:00:00,0,6.0,101350,2.1,19.700000000000045,57,42900,3,7.0,100300,4.8,0.0,0.0
7241,2021-06-29 17:00:00,0,8.0,101350,2.1,19.700000000000045,57,42900,3,7.0,100300,4.8,0.0,0.0
7242,2021-06-29 18:00:00,0,25.0,101460,3.2,14.600000000000023,93,20000,25,7.0,100390,5.4,9.2,9.2
7243,2021-06-29 19:00:00,0,2.0,101460,3.2,14.600000000000023,93,20000,25,7.0,100390,5.4,9.2,9.2
7244,2021-06-29 20:00:00,0,2.0,101460,3.2,14.600000000000023,93,20000,25,7.0,100390,5.4,9.2,9.2
7245,2021-06-29 21:00:00,0,1.0,101520,2.2,15.200000000000045,86,24320,1,7.0,100450,3.1,0.0,0.0
7246,2021-06-29 22:00:00,0,2.0,101520,2.2,15.200000000000045,86,24320,1,7.0,100450,3.1,0.0,0.0
7247,2021-06-29 23:00:00,0,6.0,101520,2.2,15.200000000000045,86,24320,1,7.0,100450,3.1,0.0,0.0
7248,2021-06-30 00:00:00,0,61.0,101490,3.4,14.800000000000011,94,9710,61,8.0,100420,5.1,0.2,0.2
7249,2021-06-30 01:00:00,0,6.0,101490,3.4,14.800000000000011,94,9710,61,8.0,100420,5.1,0.2,0.2
7250,2021-06-30 02:00:00,0,6.0,101490,3.4,14.800000000000011,94,9710,61,8.0,100420,5.1,0.2,0.2
7251,2021-06-30 03:00:00,0,58.0,101480,3.8,14.100000000000023,96,1820,58,8.0,100410,5.8,0.4,0.8
7252,2021-06-30 04:00:00,0,6.0,101480,3.8,14.100000000000023,96,1820,58,8.0,100410,5.8,0.4,0.8
7253,2021-06-30 05:00:00,0,6.0,101480,3.8,14.100000000000023,96,1820,58,8.0,100410,5.8,0.4,0.8
